ImageNumber,Image_FileName_OrigER,Image_FileName_OrigHoechst,Image_FileName_OrigMito,Image_FileName_OrigPh_golgi,Image_FileName_OrigSyto,Image_Metadata_ASSAY_WELL_ROLE,Image_Metadata_BROAD_ID,Image_Metadata_CPD_MMOL_CONC,Image_Metadata_CPD_PLATE_MAP_NAME,Image_Metadata_CPD_SMILES,Image_Metadata_CPD_WELL_POSITION,Image_Metadata_PlateID,Image_Metadata_SOURCE_COMPOUND_NAME,Image_Metadata_SOURCE_NAME,Image_Metadata_Site,Image_Metadata_Time,Image_PathName_OrigER,Image_PathName_OrigHoechst,Image_PathName_OrigMito,Image_PathName_OrigPh_golgi,Image_PathName_OrigSyto
878,IXMtest_E02_s5_w2309EAA12-FC6B-4121-B030-66EF711FA26B.tif,IXMtest_E02_s5_w1358849E2-FAE0-44B0-8743-85F1D2315942.tif,IXMtest_E02_s5_w5933D8082-2225-4F0D-8EBD-45D6A778E8CB.tif,IXMtest_E02_s5_w482808CC9-7455-41BB-A08C-E327A11E4D4D.tif,IXMtest_E02_s5_w3DEFF18A7-284D-4256-9140-1C092E01414F.tif,mock,,,H-BIOA-002-1,,E02,20585,,,5,1.26754E+12,20585/,20585/,20585/,20585/,20585/
879,IXMtest_E02_s6_w283998906-2645-4EEF-A283-C1391440FE76.tif,IXMtest_E02_s6_w1FFF83D27-F665-4B65-B789-6DBD1B62C398.tif,IXMtest_E02_s6_w539126D35-ED38-4626-AD7F-38DA70E47289.tif,IXMtest_E02_s6_w473CBBCB0-EF7C-4840-A4C7-5CD44B6BAE6C.tif,IXMtest_E02_s6_w3D29B3B77-D94E-4FEB-9664-89E3B4924914.tif,mock,,,H-BIOA-002-1,,E02,20585,,,6,1.26754E+12,20585/,20585/,20585/,20585/,20585/
880,IXMtest_E02_s7_w22A1720DE-FB8D-407D-8C8F-76C442FAB45A.tif,IXMtest_E02_s7_w131184E8D-FC33-4516-85BD-DAD6611DCC3D.tif,IXMtest_E02_s7_w51ECA0B45-B35B-4BF9-BDF1-4553310F0196.tif,IXMtest_E02_s7_w4E80B2159-20CD-48C4-A0AE-D43277B5D908.tif,IXMtest_E02_s7_w36C316422-6438-4470-AF8F-2B782945F21C.tif,mock,,,H-BIOA-002-1,,E02,20585,,,7,1.26754E+12,20585/,20585/,20585/,20585/,20585/
881,IXMtest_E02_s8_w21D9501B1-0A58-4DEA-98DD-3A214F7D40BC.tif,IXMtest_E02_s8_w143EC69E9-0073-4994-8C5A-5CFCEBC3BC7A.tif,IXMtest_E02_s8_w5C6D27BF7-5F73-4FD5-99AD-242BCA944CBD.tif,IXMtest_E02_s8_w4FC5164D1-1458-4535-B6E5-33DD357868DC.tif,IXMtest_E02_s8_w3AE620B03-AD94-453D-8E6D-9B83102152A5.tif,mock,,,H-BIOA-002-1,,E02,20585,,,8,1.26754E+12,20585/,20585/,20585/,20585/,20585/
882,IXMtest_E02_s9_w203168818-2F17-48EB-822B-79EE31D7C67F.tif,IXMtest_E02_s9_w17B518649-AC3F-45B5-882F-3458632C7711.tif,IXMtest_E02_s9_w529168DF8-8C61-4E27-8BA0-C6813F7BDAD1.tif,IXMtest_E02_s9_w4DF0F3E90-8AAA-4677-9E43-235C6576FB2A.tif,IXMtest_E02_s9_w3BF04054D-F73D-45FB-A54F-95729545750A.tif,mock,,,H-BIOA-002-1,,E02,20585,,,9,1.26754E+12,20585/,20585/,20585/,20585/,20585/
883,IXMtest_E03_s1_w2FC7480FF-2A42-47F7-B642-072F6F19B2D7.tif,IXMtest_E03_s1_w1DF7E6487-CF51-42D5-8150-F1A436B0858D.tif,IXMtest_E03_s1_w5A2407B3B-0F53-4950-AFAA-DFE05A5FA817.tif,IXMtest_E03_s1_w40DB2F8DB-C0E7-411B-8600-9D920DF6DBFA.tif,IXMtest_E03_s1_w3EBB6A0AE-AA56-4B49-93D4-8B3D29A1E03A.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,1,1.26754E+12,20585/,20585/,20585/,20585/,20585/
884,IXMtest_E03_s2_w2AE321579-40D6-436E-B06C-505FAD6A25FA.tif,IXMtest_E03_s2_w1AD7CC43F-446E-48DE-85CC-5D60A260701B.tif,IXMtest_E03_s2_w5E09B721E-7E15-4F74-9569-FA60DBF7119E.tif,IXMtest_E03_s2_w44976FC9C-4ACC-41E5-9760-3E1632D73D96.tif,IXMtest_E03_s2_w3D73EF23F-FF04-46FA-B519-5C73364FE692.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,2,1.26754E+12,20585/,20585/,20585/,20585/,20585/
885,IXMtest_E03_s3_w21F0E1C92-8874-49F8-9D9D-2F76C90CC414.tif,IXMtest_E03_s3_w1AF849872-BBA3-445E-ACB6-C757ADB62C81.tif,IXMtest_E03_s3_w5B13905BE-2EF5-4156-9DE6-5313F9CFC6BA.tif,IXMtest_E03_s3_w468D9E6EE-7048-4675-B785-2D54906D1BF9.tif,IXMtest_E03_s3_w3372400C4-2EEA-457B-A4E4-AB53F79E6066.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,3,1.26754E+12,20585/,20585/,20585/,20585/,20585/
886,IXMtest_E03_s4_w2F6412E08-5687-49EF-8D1B-C7E3503A237B.tif,IXMtest_E03_s4_w143D60B65-53F5-41A4-B317-9A37FC1CBA6F.tif,IXMtest_E03_s4_w5DF8ED1FA-6987-496B-AAB1-10E2ADF22E0D.tif,IXMtest_E03_s4_w4A703D7B6-AC76-46C7-BA6E-77A20B188199.tif,IXMtest_E03_s4_w3D58BA37D-4614-4DB5-9081-5082E0CE6EC1.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,4,1.26754E+12,20585/,20585/,20585/,20585/,20585/
887,IXMtest_E03_s5_w2129E78D4-ED2D-446C-8BF2-65B82165F17B.tif,IXMtest_E03_s5_w178D1253C-1A10-46B8-9EB9-DBA064EC09EB.tif,IXMtest_E03_s5_w5ED658175-3CB0-4E00-A832-A6F932DBE3B5.tif,IXMtest_E03_s5_w49BFB4187-FED6-468D-BFF4-66DB83CBDD88.tif,IXMtest_E03_s5_w31E024530-00C7-460F-BF91-E05396B28783.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,5,1.26754E+12,20585/,20585/,20585/,20585/,20585/
888,IXMtest_E03_s6_w26FE84FB2-30CF-403D-B43F-FB34859C5FB3.tif,IXMtest_E03_s6_w123BFBEB2-25F1-486F-ADCE-26B89AD507B6.tif,IXMtest_E03_s6_w534EC7A81-9C74-4F05-BD01-22C2902A6641.tif,IXMtest_E03_s6_w49716CF40-18D0-4655-B2CE-9D1C2121A91E.tif,IXMtest_E03_s6_w3AFEC5DB5-A9B0-46F8-B2E1-1EDB603CC8A4.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,6,1.26754E+12,20585/,20585/,20585/,20585/,20585/
889,IXMtest_E03_s7_w21D55F63E-1DEA-49EA-9999-64F2615128C6.tif,IXMtest_E03_s7_w1DA81D7F2-4694-4D9D-800D-EA5ED053F00F.tif,IXMtest_E03_s7_w534D974FB-2625-4C8F-8E81-3BD969467F39.tif,IXMtest_E03_s7_w40DC90E5A-2631-4B88-8B1B-A7B201418633.tif,IXMtest_E03_s7_w3EF097BC4-8601-4737-99FC-398C95FC5EFA.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,7,1.26754E+12,20585/,20585/,20585/,20585/,20585/
890,IXMtest_E03_s8_w29BDE842D-5568-4BFE-A468-25C7F2165C85.tif,IXMtest_E03_s8_w12E581FC0-2ADB-442A-B114-DC877EADC7C7.tif,IXMtest_E03_s8_w5B30374CD-FD40-4382-8762-4D54E1069BB3.tif,IXMtest_E03_s8_w40C88E5D9-0E14-4D81-A9DE-633600A600D4.tif,IXMtest_E03_s8_w39DD12D03-6534-4929-B6E3-7746C27D6FB7.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,8,1.26754E+12,20585/,20585/,20585/,20585/,20585/
891,IXMtest_E03_s9_w207CE3D17-C45C-4010-AEC6-DAE4A3A1044A.tif,IXMtest_E03_s9_w161477644-10AB-436A-8979-0752CD7D1488.tif,IXMtest_E03_s9_w5090B1B06-FE82-4EA0-BA19-ED9B84335098.tif,IXMtest_E03_s9_w4AB7F36C9-74C8-4ABB-AF22-88E97C854584.tif,IXMtest_E03_s9_w3F6E335A3-40D0-49F4-886F-366A2A17C466.tif,compound,BRD-K57055976-001-02-7,7.176648083,H-BIOA-002-1,CC[C@@]1(O)C(=O)OCc2c1cc3Cc4nc5ccccc5cc4-n3c2=O,E03,20585,camptothecin,Biomol International Inc.,9,1.26754E+12,20585/,20585/,20585/,20585/,20585/
892,IXMtest_E04_s1_w2F1DE1B47-EA92-49A1-8F91-DF0033A8905D.tif,IXMtest_E04_s1_w1458429CD-F915-43A8-9BC5-841DCCB21E54.tif,IXMtest_E04_s1_w5F81F32FE-7F4D-4373-A662-7314E959FBFE.tif,IXMtest_E04_s1_w4BAA5C714-E63F-4B19-B59E-FF048659A320.tif,IXMtest_E04_s1_w30C467A62-C5A1-4577-A8BB-03A21CDCD5D8.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,1,1.26754E+12,20585/,20585/,20585/,20585/,20585/
893,IXMtest_E04_s2_w2808C79A4-B9AB-43A2-A5E2-8C99063C64CB.tif,IXMtest_E04_s2_w138FBFEF2-55CB-4633-B7EC-D4A2DF89A100.tif,IXMtest_E04_s2_w5650943A6-C7D1-4FA6-87D9-7233AE1B1768.tif,IXMtest_E04_s2_w432FF2DB6-A664-4D2C-A930-507A57DD1BBF.tif,IXMtest_E04_s2_w3C23D27B2-891F-4A71-A3BA-D3D87D4A626D.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,2,1.26754E+12,20585/,20585/,20585/,20585/,20585/
894,IXMtest_E04_s3_w2942F39BA-6707-42D7-A823-54B5491A1A53.tif,IXMtest_E04_s3_w144505217-2345-4FAF-8EB0-A68CE8516C56.tif,IXMtest_E04_s3_w5512C5FB2-B892-4F2E-A300-5F098F34A8E2.tif,IXMtest_E04_s3_w46335AF79-538F-4D8A-B932-4A8EF55E3EBF.tif,IXMtest_E04_s3_w3595D8CEA-5B5D-4E56-B7F8-AE6D4D9EC0C8.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,3,1.26754E+12,20585/,20585/,20585/,20585/,20585/
895,IXMtest_E04_s4_w282990509-2D33-4196-91B8-2535EEE367CA.tif,IXMtest_E04_s4_w144C71A46-43F9-4D1E-B6AC-AB6A8E507202.tif,IXMtest_E04_s4_w5CA8F00C6-F186-48E7-93EC-DFE64DCC421D.tif,IXMtest_E04_s4_w4FC147C9F-3012-466F-9A2F-09EE51E1CC5E.tif,IXMtest_E04_s4_w35F4FD6FE-6F3B-422B-9C8D-FB46E77DA4E5.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,4,1.26754E+12,20585/,20585/,20585/,20585/,20585/
896,IXMtest_E04_s5_w200C75C44-F018-4CEA-86E0-62663550C643.tif,IXMtest_E04_s5_w1A8267EFB-01B0-4AE4-B5D6-ED08E2E34527.tif,IXMtest_E04_s5_w59621C0A4-49D2-4DC8-AAC9-EC417DFF7FFB.tif,IXMtest_E04_s5_w40929883F-365F-4B48-AA65-92D2DE5D131D.tif,IXMtest_E04_s5_w3242A8956-81BB-4723-83FE-787ACB106DE3.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,5,1.26754E+12,20585/,20585/,20585/,20585/,20585/
897,IXMtest_E04_s6_w26693E1A9-AAA1-439E-98DF-30D1B1DB848C.tif,IXMtest_E04_s6_w193137CDC-552B-4738-8202-4A0D5767FBDA.tif,IXMtest_E04_s6_w53A3F44EF-0A2A-41B6-A1EA-CBBE7D67A62D.tif,IXMtest_E04_s6_w41F934755-1C8E-483A-9E04-C07FE2E23BFA.tif,IXMtest_E04_s6_w30B72EA65-1AEE-496E-936A-05A55C66A79E.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,6,1.26754E+12,20585/,20585/,20585/,20585/,20585/
898,IXMtest_E04_s7_w2F3A383F5-27C4-4B0C-ACEB-AC0327291387.tif,IXMtest_E04_s7_w13A992015-352E-448E-A831-54B181ADAEA0.tif,IXMtest_E04_s7_w5581DEF31-3C4C-4A04-A4C5-E74A5AB06F19.tif,IXMtest_E04_s7_w4FFC9ED9A-5505-4E27-937F-7049E4FB835E.tif,IXMtest_E04_s7_w3759B1FA5-D4B7-4AAC-A3DE-265AF32C1524.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,7,1.26754E+12,20585/,20585/,20585/,20585/,20585/
899,IXMtest_E04_s8_w20BEE7D14-D4A7-4041-8D8F-CD599D4D1A31.tif,IXMtest_E04_s8_w1D4F1C7EF-CE64-4186-80AD-B484CFB64355.tif,IXMtest_E04_s8_w5A36E6682-C445-4E10-8CBF-84A601626243.tif,IXMtest_E04_s8_w41156FE15-F2DB-4C70-B2BD-FA3449E1DABC.tif,IXMtest_E04_s8_w3ADEB63E1-6222-4D4F-B657-C7D4B772DF49.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,8,1.26754E+12,20585/,20585/,20585/,20585/,20585/
900,IXMtest_E04_s9_w270E131B4-B054-4F9C-96C8-C82425E49A60.tif,IXMtest_E04_s9_w1FA041D25-9387-4EA8-BBA9-7F7B49317886.tif,IXMtest_E04_s9_w574692E58-0BB0-487B-BA2F-FDA0E03D1C31.tif,IXMtest_E04_s9_w4A09EFAD1-E15E-4F55-9CAE-E2728C7DC6FA.tif,IXMtest_E04_s9_w3CB3ED165-63D2-43D5-8645-D8A52739AC1D.tif,compound,BRD-K85985071-001-03-3,4.059982836,H-BIOA-002-1,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,E04,20585,Ellipticine,Prestwick Chemical Inc.,9,1.26754E+12,20585/,20585/,20585/,20585/,20585/
901,IXMtest_E05_s1_w272E9EC8C-32AE-4737-9CA2-D20B6A649A77.tif,IXMtest_E05_s1_w16E99190E-EF28-4B8F-BFDE-D6DEED667C5E.tif,IXMtest_E05_s1_w53C0C2477-EA05-4EBF-8F2F-22C6393FBDAA.tif,IXMtest_E05_s1_w423B297BE-A448-48C3-984C-2BC8B294ED6E.tif,IXMtest_E05_s1_w30335D5AB-4F32-4C00-B5A5-BA18DAA35950.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,1,1.26754E+12,20585/,20585/,20585/,20585/,20585/
902,IXMtest_E05_s2_w220C9E8B3-3B55-46F8-9C6E-E55682586282.tif,IXMtest_E05_s2_w1778AE38C-B80E-4237-AC17-D8DD93EAA5E2.tif,IXMtest_E05_s2_w516D879E3-80A1-42DF-B2B6-45A3CB4D9D0C.tif,IXMtest_E05_s2_w4FEFA26A4-965B-4FE5-84F7-EA80E1416A7E.tif,IXMtest_E05_s2_w3BFA2FBA6-609A-4D59-A8FB-17A314C4AC69.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,2,1.26754E+12,20585/,20585/,20585/,20585/,20585/
903,IXMtest_E05_s3_w2D0A4C378-019C-410D-BFA9-8CB3706DAE19.tif,IXMtest_E05_s3_w13B34FA1C-D4B3-4EF5-AA82-8EBB2E7C7E55.tif,IXMtest_E05_s3_w5235EB30C-8F23-4633-8F3A-3E29739C4B88.tif,IXMtest_E05_s3_w40B15CA3D-93BD-4E8F-9187-833CDB716E23.tif,IXMtest_E05_s3_w3485848C6-EE40-432D-83C0-577DE8A90075.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,3,1.26754E+12,20585/,20585/,20585/,20585/,20585/
904,IXMtest_E05_s4_w2EA9DAF59-5320-41C7-853C-4CF1851E4C6F.tif,IXMtest_E05_s4_w1B9401751-AA0A-4A62-BD97-AFED636D4ED7.tif,IXMtest_E05_s4_w5DE4CD527-5DA7-44DE-816B-70174EF319EA.tif,IXMtest_E05_s4_w48FFB663B-6D8F-46C6-94F9-A382457F40DD.tif,IXMtest_E05_s4_w3E34CA7A7-3077-431C-A44F-5707A16FD5B6.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,4,1.26754E+12,20585/,20585/,20585/,20585/,20585/
905,IXMtest_E05_s5_w21B7FC3ED-7836-4DE4-A3CD-184605C021AD.tif,IXMtest_E05_s5_w1C7DEC7D3-9316-4281-BAA4-B11684A48B50.tif,IXMtest_E05_s5_w5DFB00DEC-A628-4E3A-87E0-C1A2C3481DBF.tif,IXMtest_E05_s5_w4062CD5C2-515F-4697-BFA1-5B05D40381D4.tif,IXMtest_E05_s5_w3F991109A-C12B-4572-B620-F1E7B7FA2194.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,5,1.26754E+12,20585/,20585/,20585/,20585/,20585/
906,IXMtest_E05_s6_w2417E5CD8-F10F-409B-9593-B9AC3C767FED.tif,IXMtest_E05_s6_w1A1A21FBC-5638-47D7-8E40-41FDFA080C60.tif,IXMtest_E05_s6_w594A16432-96AD-4A98-8767-1A2D02474E78.tif,IXMtest_E05_s6_w43762B895-B63B-4F0E-B723-9375DB9D8006.tif,IXMtest_E05_s6_w3E762A990-0DF1-4E16-B430-E21CBAB8C959.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,6,1.26754E+12,20585/,20585/,20585/,20585/,20585/
907,IXMtest_E05_s7_w205D53BE1-0E04-4125-8228-6433CF1B13EB.tif,IXMtest_E05_s7_w170E9216C-BAD6-4526-8921-7BFAB140F8FA.tif,IXMtest_E05_s7_w52AF246A4-F4ED-4B7D-8303-7BD0F2E50D57.tif,IXMtest_E05_s7_w4F64CC5F0-078C-4909-A699-E505EE37CD84.tif,IXMtest_E05_s7_w35565A5C1-0F5A-49C5-86A6-EBA4518031E3.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,7,1.26754E+12,20585/,20585/,20585/,20585/,20585/
908,IXMtest_E05_s8_w23D353689-627E-491B-B0E6-7FEC4F6DE434.tif,IXMtest_E05_s8_w1C4DA3046-0468-4E5D-9BAC-E29A8EA6477B.tif,IXMtest_E05_s8_w543EDCD5F-034C-4422-B949-F23E82F3E2E7.tif,IXMtest_E05_s8_w4A3B412A4-E260-4C8F-B1EA-C44152ADCB92.tif,IXMtest_E05_s8_w3B20BB4F8-C532-4027-92A3-2E8FB4B2E91C.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,8,1.26754E+12,20585/,20585/,20585/,20585/,20585/
909,IXMtest_E05_s9_w232031BAB-A13E-4D89-9DB2-1DE54A091DBA.tif,IXMtest_E05_s9_w1A461B88F-73C6-4C42-BA66-EC0E0033C6E8.tif,IXMtest_E05_s9_w5DB99A0F7-6E58-48D2-A9B6-878CAFE67206.tif,IXMtest_E05_s9_w47A0D8493-B060-4C99-84F9-D82261D59752.tif,IXMtest_E05_s9_w3E8969B4D-1F55-4941-A248-D2C0D4BB525F.tif,compound,BRD-A47513740-001-02-5,0.247728405,H-BIOA-002-1,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,E05,20585,calyculin A,Biomol International Inc.,9,1.26754E+12,20585/,20585/,20585/,20585/,20585/
910,IXMtest_E06_s1_w2CF688834-F8E0-4B3D-BB11-D73F9F4D8A9B.tif,IXMtest_E06_s1_w1C193DFD1-17B8-4FC1-84CC-107BA4C543E2.tif,IXMtest_E06_s1_w5DBAE8030-D4BF-4B11-9180-F2B95AF5CFC8.tif,IXMtest_E06_s1_w44BB19C1F-C925-4057-A7FC-CA8E8A57995A.tif,IXMtest_E06_s1_w3A3BB6CD0-4293-4D87-852F-6927403EF2FE.tif,compound,BRD-K30984264-003-03-5,4.020777448,H-BIOA-002-1,COc1ccc2c(c1)[nH]c3c(C)nccc23,E06,20585,Harmine hydrochloride,Prestwick Chemical Inc.,1,1.26754E+12,20585/,20585/,20585/,20585/,20585/
911,IXMtest_E06_s2_w2185F034B-E184-49D5-B125-58953C0CD287.tif,IXMtest_E06_s2_w16D5E6BE7-D619-45E9-966B-33214AF5E823.tif,IXMtest_E06_s2_w5F76CDD7D-AB29-4FD5-9712-84E3B80D3529.tif,IXMtest_E06_s2_w409B323F1-098C-4377-B961-8176C7188C54.tif,IXMtest_E06_s2_w3F837D8BF-CBC7-40A1-B7D5-F6AB197356B7.tif,compound,BRD-K30984264-003-03-5,4.020777448,H-BIOA-002-1,COc1ccc2c(c1)[nH]c3c(C)nccc23,E06,20585,Harmine hydrochloride,Prestwick Chemical Inc.,2,1.26754E+12,20585/,20585/,20585/,20585/,20585/
912,IXMtest_E06_s3_w22C810B79-046C-4F62-B1E5-0A1A831D8D7E.tif,IXMtest_E06_s3_w1ED84B44B-ADB3-4078-A0E2-D58924CE9BAE.tif,IXMtest_E06_s3_w5F5BA0407-88D5-47B5-BFB5-125CA5828E7E.tif,IXMtest_E06_s3_w44D2E56F8-BFAA-4A64-83AE-12D790F1BB44.tif,IXMtest_E06_s3_w33784A91E-1418-47B6-9B80-0F340913119F.tif,compound,BRD-K30984264-003-03-5,4.020777448,H-BIOA-002-1,COc1ccc2c(c1)[nH]c3c(C)nccc23,E06,20585,Harmine hydrochloride,Prestwick Chemical Inc.,3,1.26754E+12,20585/,20585/,20585/,20585/,20585/
913,IXMtest_E06_s4_w2B27E460F-7799-4D4A-9162-843AF4029C7F.tif,IXMtest_E06_s4_w1ABC6B634-2734-4123-9257-A5D794FAB662.tif,IXMtest_E06_s4_w53FE5DEE4-2071-4115-A12B-FA5802321914.tif,IXMtest_E06_s4_w44AF424DE-4011-48E1-9C0E-C5CD148DE832.tif,IXMtest_E06_s4_w3C3C44FFE-C7EC-44C1-A5E8-8F695ECF25EB.tif,compound,BRD-K30984264-003-03-5,4.020777448,H-BIOA-002-1,COc1ccc2c(c1)[nH]c3c(C)nccc23,E06,20585,Harmine hydrochloride,Prestwick Chemical Inc.,4,1.26754E+12,20585/,20585/,20585/,20585/,20585/
